id,termKo,termEn,def,collection,category,difficulty,vibeCore,slug,source,quizEnabled,reviewStatus
new-0420,권한 선언,permission declaration,앱이 카메라·위치 같은 시스템 기능을 사용한다고 등록하는 설정.,vibe-v2,모바일·앱 출시,2,False,permission-declaration,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0421,런타임 권한,runtime permission,앱 실행 중 민감 기능을 쓰기 전에 사용자에게 요청하는 권한.,vibe-v2,모바일·앱 출시,2,True,runtime-permission,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0422,유니버설 링크,universal link,웹 URL을 iOS 앱의 특정 화면과 안전하게 연결하는 방식.,vibe-v2,모바일·앱 출시,3,False,universal-link,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0423,앱 링크,Android App Links,검증된 웹 도메인 URL을 안드로이드 앱 화면과 연결하는 방식.,vibe-v2,모바일·앱 출시,3,False,android-app-links,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0424,푸시 토큰,push token,푸시 서비스가 특정 앱 설치 기기를 식별하는 값.,vibe-v2,모바일·앱 출시,2,False,push-token,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0425,알림 채널,notification channel,안드로이드에서 알림 종류별 중요도와 소리 설정을 묶는 단위.,vibe-v2,모바일·앱 출시,2,False,notification-channel,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0426,백그라운드 제한,background restriction,배터리 보호를 위해 앱의 뒤쪽 실행을 제한하는 운영체제 정책.,vibe-v2,모바일·앱 출시,3,False,background-restriction,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0427,앱 생명주기 이벤트,app lifecycle event,시작·중지·백그라운드 전환 등 앱 상태 변화 알림.,vibe-v2,모바일·앱 출시,2,False,app-lifecycle-event,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0428,화면 회전,orientation change,세로와 가로 전환으로 화면 크기와 구성이 바뀌는 사건.,vibe-v2,모바일·앱 출시,2,False,orientation-change,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0429,안전 영역,safe area,노치·상태바·홈 인디케이터에 가리지 않는 콘텐츠 표시 영역.,vibe-v2,모바일·앱 출시,2,True,safe-area,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0430,윈도 인셋,window insets,시스템 바와 키보드가 차지하는 화면 여백 정보.,vibe-v2,모바일·앱 출시,3,False,window-insets,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0431,적응형 레이아웃,adaptive layout,창 크기·자세·입력 방식에 맞춰 구조 자체를 바꾸는 화면 설계.,vibe-v2,모바일·앱 출시,2,True,adaptive-layout,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0432,폴더블 자세,foldable posture,접힘·책 모드·테이블탑처럼 폴더블 기기의 물리적 상태.,vibe-v2,모바일·앱 출시,3,False,foldable-posture,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0433,앱 크래시율,crash-free users,크래시 없이 앱을 사용한 사용자 비율로 보는 안정성 지표.,vibe-v2,모바일·앱 출시,2,False,crash-free-users,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0434,ANR,Application Not Responding,안드로이드 메인 스레드가 오래 막혀 앱이 응답하지 않는 상태.,vibe-v2,모바일·앱 출시,3,False,application-not-responding,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0435,콜드 스타트,cold start,앱 프로세스가 없는 상태에서 처음 화면을 띄우는 시작 과정.,vibe-v2,모바일·앱 출시,2,False,cold-start,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0436,정보 구조,information architecture,콘텐츠와 기능을 사용자가 찾기 쉽게 분류하고 연결한 구조.,vibe-v2,UX·UI·제품·학습게임,2,True,information-architecture,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0437,시각적 위계,visual hierarchy,크기·색·간격으로 무엇을 먼저 봐야 하는지 알려주는 구성.,vibe-v2,UX·UI·제품·학습게임,1,True,visual-hierarchy,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0438,어포던스,affordance,요소의 생김새가 눌러짐·드래그됨 같은 사용 방법을 암시하는 성질.,vibe-v2,UX·UI·제품·학습게임,2,False,affordance,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0439,피드백,interaction feedback,사용자의 행동이 인식되고 처리되었음을 시각·소리·진동으로 알려주는 반응.,vibe-v2,UX·UI·제품·학습게임,1,True,interaction-feedback,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0440,마이크로인터랙션,microinteraction,좋아요·완료처럼 하나의 작은 행동을 즐겁고 명확하게 만드는 반응.,vibe-v2,UX·UI·제품·학습게임,2,True,microinteraction,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0441,모션 디자인,motion design,이동·전환·속도를 이용해 상태 변화와 관계를 설명하는 디자인.,vibe-v2,UX·UI·제품·학습게임,2,False,motion-design,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0442,감속 모션,easing,애니메이션 속도를 자연스럽게 가속·감속시키는 시간 곡선.,vibe-v2,UX·UI·제품·학습게임,3,False,easing,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0443,모션 감소,reduced motion,어지러움과 집중 문제를 줄이도록 큰 애니메이션을 최소화하는 접근성 설정.,vibe-v2,UX·UI·제품·학습게임,2,True,reduced-motion,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0444,터치 타깃,touch target,사용자가 손가락으로 안정적으로 누를 수 있도록 확보한 상호작용 영역.,vibe-v2,UX·UI·제품·학습게임,1,True,touch-target,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0445,색상 대비,color contrast,글자와 배경을 구분할 수 있는 밝기 차이.,vibe-v2,UX·UI·제품·학습게임,1,True,color-contrast,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0446,대비율,contrast ratio,전경과 배경 밝기 차이를 수치로 나타낸 접근성 지표.,vibe-v2,UX·UI·제품·학습게임,2,False,contrast-ratio,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0447,스크린 리더,screen reader,화면 요소와 글자를 음성이나 점자로 읽어주는 보조 기술.,vibe-v2,UX·UI·제품·학습게임,2,False,screen-reader,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0448,접근성 라벨,accessibility label,아이콘이나 컨트롤의 의미를 보조 기술에 전달하는 설명.,vibe-v2,UX·UI·제품·학습게임,2,False,accessibility-label,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0449,초점 순서,focus order,키보드나 보조 기술로 이동할 때 요소가 선택되는 순서.,vibe-v2,UX·UI·제품·학습게임,2,False,focus-order,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0450,동적 글자 크기,dynamic type,사용자 시스템 글자 크기 설정에 맞춰 앱 텍스트가 커지는 기능.,vibe-v2,UX·UI·제품·학습게임,2,False,dynamic-type,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0451,국제화,internationalization,여러 언어와 지역 형식을 지원할 수 있게 코드를 준비하는 작업.,vibe-v2,UX·UI·제품·학습게임,2,False,internationalization,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0452,현지화,localization,특정 언어와 지역에 맞게 번역·날짜·통화·문화 요소를 적용하는 작업.,vibe-v2,UX·UI·제품·학습게임,2,False,localization,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0453,오른쪽에서 왼쪽,right-to-left,아랍어처럼 화면 흐름과 글자가 오른쪽에서 왼쪽으로 진행되는 방향.,vibe-v2,UX·UI·제품·학습게임,3,False,right-to-left,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0454,빈 상태,empty state,표시할 데이터가 없을 때 이유와 다음 행동을 안내하는 화면 상태.,vibe-v2,UX·UI·제품·학습게임,1,True,empty-state,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0455,오류 예방,error prevention,실수하기 어려운 선택지와 검증으로 오류가 생기기 전에 막는 설계.,vibe-v2,UX·UI·제품·학습게임,2,False,error-prevention,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0456,실행 취소,undo,방금 한 작업을 이전 상태로 되돌릴 수 있는 기능.,vibe-v2,UX·UI·제품·학습게임,1,True,undo,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0457,확인 다이얼로그,confirmation dialog,삭제처럼 되돌리기 어려운 작업 전에 의도를 다시 확인하는 창.,vibe-v2,UX·UI·제품·학습게임,2,False,confirmation-dialog,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0458,점진적 공개 UX,progressive disclosure UX,처음에는 핵심만 보여주고 필요할 때 고급 기능을 펼치는 설계.,vibe-v2,UX·UI·제품·학습게임,2,True,progressive-disclosure-ux,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0459,인지 부하,cognitive load,사용자가 동시에 기억하고 판단해야 하는 정보의 부담.,vibe-v2,UX·UI·제품·학습게임,2,True,cognitive-load,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0460,선택 피로,choice overload,선택지가 너무 많아 결정이 느려지거나 포기하게 되는 현상.,vibe-v2,UX·UI·제품·학습게임,2,False,choice-overload,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0461,피츠의 법칙,Fitts’s law,대상이 크고 가까울수록 더 빠르고 쉽게 누를 수 있다는 법칙.,vibe-v2,UX·UI·제품·학습게임,3,False,fitts-s-law,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0462,힉의 법칙,Hick’s law,선택지가 많고 복잡할수록 결정 시간이 길어진다는 법칙.,vibe-v2,UX·UI·제품·학습게임,3,False,hick-s-law,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0463,제이콥의 법칙,Jakob’s law,사용자는 다른 앱에서 익힌 방식대로 새 앱도 동작하기를 기대한다는 원칙.,vibe-v2,UX·UI·제품·학습게임,3,False,jakob-s-law,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0464,온보딩 체크리스트,onboarding checklist,처음 사용자가 핵심 행동을 순서대로 완료하도록 안내하는 목록.,vibe-v2,UX·UI·제품·학습게임,2,False,onboarding-checklist,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0465,코치 마크,coach mark,처음 보는 기능 위에 짧게 사용법을 표시하는 안내 요소.,vibe-v2,UX·UI·제품·학습게임,2,False,coach-mark,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0466,툴팁,tooltip,요소에 대한 짧은 설명을 일시적으로 보여주는 작은 팝업.,vibe-v2,UX·UI·제품·학습게임,1,False,tooltip,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0467,사용자 여정,user journey,사용자가 목표를 달성하기까지 겪는 단계·감정·접점을 정리한 흐름.,vibe-v2,UX·UI·제품·학습게임,2,False,user-journey,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0468,퍼널,funnel,시작부터 가입·완료·결제까지 단계별 사용자 감소를 보는 분석 구조.,vibe-v2,UX·UI·제품·학습게임,2,True,funnel,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0469,전환율,conversion rate,특정 행동을 완료한 사용자의 비율.,vibe-v2,UX·UI·제품·학습게임,1,False,conversion-rate,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0470,활성 사용자,active user,정의된 기간에 의미 있는 행동을 한 사용자.,vibe-v2,UX·UI·제품·학습게임,1,False,active-user,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0471,DAU,daily active users,하루 동안 앱에서 의미 있는 활동을 한 고유 사용자 수.,vibe-v2,UX·UI·제품·학습게임,2,False,daily-active-users,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0472,MAU,monthly active users,한 달 동안 앱에서 의미 있는 활동을 한 고유 사용자 수.,vibe-v2,UX·UI·제품·학습게임,2,False,monthly-active-users,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0473,고착도,stickiness,사용자가 월간 사용 중 얼마나 자주 일간 사용으로 돌아오는지 보는 지표.,vibe-v2,UX·UI·제품·학습게임,3,False,stickiness,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0474,코호트,cohort,가입일이나 행동처럼 같은 특성을 가진 사용자 집단.,vibe-v2,UX·UI·제품·학습게임,2,False,cohort,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0475,A/B 테스트,A/B test,두 버전을 무작위 사용자에게 보여주고 지표 차이를 비교하는 실험.,vibe-v2,UX·UI·제품·학습게임,2,True,a-b-test,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
